date,symbol,asset_type,open,high,low,close,volume
2025-07-17,SPY,equity,624.4,628.4048,624.18,628.04,68885683.0
2025-07-18,SPY,equity,629.3,629.47,626.46,627.58,65621645.0
2025-07-21,SPY,equity,628.77,631.54,628.34,628.77,63374984.0
2025-07-22,SPY,equity,629.1,629.73,626.19,628.86,60046288.0
2025-07-23,SPY,equity,631.55,634.21,629.73,634.21,70511036.0
2025-07-24,SPY,equity,634.6,636.15,633.99,634.42,71307134.0
2025-07-25,SPY,equity,635.09,637.5799,634.84,637.1,56865364.0
2025-07-28,SPY,equity,637.48,638.04,635.54,636.94,54917102.0
2025-07-29,SPY,equity,638.35,638.67,634.335,635.26,60556278.0
2025-07-30,SPY,equity,635.92,637.68,631.54,634.46,80418851.0
2025-07-31,SPY,equity,639.455,639.85,630.765,632.08,103385246.0
2025-08-01,SPY,equity,626.3,626.34,619.29,621.72,140103572.0
2025-08-04,SPY,equity,625.67,631.215,625.58,631.17,73218015.0
2025-08-05,SPY,equity,631.79,632.6052,627.04,627.97,68051401.0
2025-08-06,SPY,equity,629.05,633.44,628.13,632.78,64357525.0
2025-08-07,SPY,equity,636.24,636.98,629.11,632.25,74205791.0
2025-08-08,SPY,equity,634.06,637.645,633.74,637.18,64051626.0
2025-08-11,SPY,equity,637.46,638.95,634.66,635.92,58742300.0
2025-08-12,SPY,equity,638.29,642.85,636.79,642.69,64821798.0
2025-08-13,SPY,equity,644.91,646.19,642.68,644.89,60092790.0
2025-08-14,SPY,equity,642.79,645.62,642.34,644.95,59327466.0
2025-08-15,SPY,equity,645.99,646.09,642.5153,643.44,68592507.0
2025-08-18,SPY,equity,642.86,644.0,642.18,643.3,43804914.0
2025-08-19,SPY,equity,643.12,644.105,638.48,639.81,69750731.0
2025-08-20,SPY,equity,639.4,639.66,632.95,638.11,88890298.0
2025-08-21,SPY,equity,636.28,637.97,633.81,635.55,54805775.0
2025-08-22,SPY,equity,637.76,646.5,637.25,645.31,84083214.0
2025-08-25,SPY,equity,644.04,645.29,642.35,642.47,51274332.0
2025-08-26,SPY,equity,642.2,645.51,641.57,645.16,51581565.0
2025-08-27,SPY,equity,644.57,647.37,644.42,646.63,48341069.0
2025-08-28,SPY,equity,647.24,649.48,645.34,648.92,61519461.0
2025-08-29,SPY,equity,647.47,647.84,643.14,645.05,74522192.0
2025-09-02,SPY,equity,637.5,640.49,634.92,640.27,81983545.0
2025-09-03,SPY,equity,642.67,644.21,640.46,643.74,69428091.0
2025-09-04,SPY,equity,644.42,649.15,643.51,649.12,65219228.0
2025-09-05,SPY,equity,651.48,652.21,643.33,647.24,85178935.0
2025-09-08,SPY,equity,648.62,649.84,647.23,648.83,63133104.0
2025-09-09,SPY,equity,648.97,650.86,647.22,650.33,66133856.0
2025-09-10,SPY,equity,653.62,654.55,650.63,652.21,78034529.0
2025-09-11,SPY,equity,654.18,658.33,653.59,657.63,69934360.0
2025-09-12,SPY,equity,657.6,659.11,656.9,657.41,72780135.0
2025-09-15,SPY,equity,659.64,661.04,659.34,660.91,63772412.0
2025-09-16,SPY,equity,661.47,661.78,659.21,660.0,61168953.0
2025-09-17,SPY,equity,660.01,661.72,654.3,659.18,101952244.0
2025-09-18,SPY,equity,661.89,664.89,660.27,662.26,90459242.0
2025-09-19,SPY,equity,662.33,664.55,660.37,663.7,97945620.0
2025-09-22,SPY,equity,662.2,667.29,662.17,666.84,69452201.0
2025-09-23,SPY,equity,666.72,667.34,661.98,663.21,81708872.0
2025-09-24,SPY,equity,664.51,664.61,659.67,661.1,68082229.0
2025-09-25,SPY,equity,657.94,659.4056,654.405,658.05,89622067.0
2025-09-26,SPY,equity,659.51,662.37,657.88,661.82,69179209.0
2025-09-29,SPY,equity,664.36,665.28,661.86,663.68,73499015.0
2025-09-30,SPY,equity,662.93,666.65,661.61,666.18,86288028.0
2025-10-01,SPY,equity,663.17,669.37,663.06,668.45,72545369.0
2025-10-02,SPY,equity,670.45,670.565,666.78,669.22,56895993.0
2025-10-03,SPY,equity,669.99,672.675,668.16,669.21,70494350.0
2025-10-06,SPY,equity,671.62,672.51,669.455,671.61,54623260.0
2025-10-07,SPY,equity,672.54,672.99,667.67,669.12,72020067.0
2025-10-08,SPY,equity,670.25,673.2056,669.42,673.11,60702241.0
2025-10-09,SPY,equity,673.53,673.94,669.21,671.16,66501941.0
2025-10-10,SPY,equity,672.13,673.95,652.84,653.02,159422589.0
2025-10-13,SPY,equity,660.65,665.13,659.7679,663.04,79560517.0
2025-10-14,SPY,equity,657.17,665.83,653.17,662.23,88779560.0
2025-10-15,SPY,equity,666.82,670.23,658.93,665.17,81702555.0
2025-10-16,SPY,equity,666.82,668.71,657.11,660.64,110563346.0
2025-10-17,SPY,equity,659.5,665.755,658.14,664.39,96500870.0
2025-10-20,SPY,equity,667.32,672.21,667.27,671.3,60493350.0
2025-10-21,SPY,equity,671.44,672.99,669.981,671.29,56249034.0
2025-10-22,SPY,equity,672.0,672.0,663.3,667.8,80564006.0
2025-10-23,SPY,equity,668.12,672.7101,667.8,671.76,65604461.0
2025-10-24,SPY,equity,676.46,678.47,675.65,677.25,74356527.0
2025-10-27,SPY,equity,682.73,685.54,682.115,685.24,63339790.0
2025-10-28,SPY,equity,687.05,688.905,684.83,687.06,61738073.0
2025-10-29,SPY,equity,688.72,689.7,682.87,687.39,85362207.0
2025-10-30,SPY,equity,683.9,685.94,679.83,679.83,76335751.0
2025-10-31,SPY,equity,685.04,685.08,679.24,682.06,87164122.0
